Type02,Single,ADD,NULL,NULL,72
"සමීක්ෂණයකදි  වයස අවුරුදු 35 ට වැඩි කාන්තාවන් 100 දෙනෙකුගේ අහඹු නියැදියක කාන්තාවන් 8 දෙනෙක් 2 හෝ ඊට වැඩි වාර ගණනක් විවාහ වී ඇති බව අධ්‍යයනයකින් හෙළි විය. අධ්‍යයන ප්‍රතිඵල මත පදනම්ව, වයස අවුරුදු 35 ට වැඩි කාන්තාවන් 5,000 ක්ගෙන් යුත් කණ්ඩායමක කොපමණ කාන්තාවන් විවාහ වී ඇත්ද?",Single,DIV,NULL,NULL,400
මීටර් 500 ක් ඇවිදීමට කසුනිට විනාඩි 6 ක් ගතවිය. කසුනි ගමන් කළ  වේගය කොපමණද,Single,DIV,NULL,NULL,83.33
තද වර්ෂාව නිසා පසු සඳුදා සාන්ත ජෝන්ස් උසස් පාසලට නොපැමිණි මුළු සිසුන් සංඛ්‍යාව 218 කි. එදින මුළු පැමිණීම 1487 කි. සමස්තයක් වශයෙන් සාන්ත ජෝන්ස් උසස් පාසලට සිසුන් කීදෙනෙක් සහභාගී වනවාද,Single,ADD,NULL,NULL,1705
"සිතියමක මනින ලද දුර සත්‍ය දුර සමඟ අනුලොමව වෙනස් වේ. සෙන්ටිමීටර 1 ක් කිලෝමීටර 25 ක් නියෝජනය කරන්නේ නම්, කිලෝමීටර කීයක් සෙන්ටිමීටර 7 කින් නිරූපණය වේද?",Single,MUL,NULL,NULL,175
"කලිසම්ක විකුණුම් මිල රුපියල් 3400 කි. කලිසම සඳහා මුල් මිල රුපියල් 800 ක් අඩුවෙන් ගෙවා ඇත්නම්, කලිසමේ මුල් මිල සොයා ගන්න",Single,SUB,NULL,NULL,2600
රතු ඇපල් හතක් සහ කොළ ඇපල් දෙකක් කූඩයේ ඇත. කූඩයේ ඇපල් කීයක් තිබේද?,Single,ADD,NULL,NULL,18
ලුසී සිල්ලර කඩයට ගිය අතර ඇය බිස්කට් පැකට් 12 ක් සහ නූඩ්ල්ස් පැකට් 16 ක් මිලදී ගත්තාය. ඇය සිල්ලර බඩු පැකට් කීයක් මිලට ගත්තාද?,Single,ADD,NULL,NULL,28
නිමාලි ඊයේ ඉංග්‍රීසි පොතේ පිටු 21 ක් කියෙව්ව අතර අද ඇය  පිටු 17 ක් කියෙව්වාය. ඇය කියවූ මුළු පිටු ගණන කොපමණද?,Single,ADD,NULL,NULL,38
පාසලක ගැහැණු ළමයින් 542 ක් හා පිරිමි ළමුන් 387 ක් සිටිති. එම පාසලේ සිසුන් කී දෙනෙක් සිටීද?,Single,ADD,NULL,NULL,929
ලින්ඩා සතුව ඉටිපන්දම් 34 ක් ඇත. ක්ලෝයි සතුව 28 කි ඔවුන් සතුව ඉටිපන්දම් කීයක් තිබේද?,Single,ADD,NULL,NULL,62
ජෝන්ට කුකුළන් 28 ක් සහ තාරාවන් 18 ක් ඇත. ඔහුට කුරුල්ලන් කීයක් සිටීද?,Single,ADD,NULL,NULL,46
ලිනාලි උදේ මුහුදු වෙරළේදි සිප්පි කටු  29 ක් සහ දහවල් සිප්පි කටු 32 ක් ඇහිලුවාය. ඇය සිප්පි කටු කීයක් ඇහිලුවාද,Single,ADD,NULL,NULL,61
වැඩසටහනකට දෙමව්පියන් 105 ක් සහ සිසුන් 698 ක් ද සිටියහ. වැඩසටහනට කී දෙනෙක් පැමිණ සිටියාද? ?,Single,ADD,NULL,NULL,803
පසුගිය සෙනසුරාදා මාරි සඟරා 425 ක් සහ පුවත්පත් 275 ක් විකුණුවා. ඇය විකුණූ මුළු කියවීමේ ද්‍රව්‍ය ගණන කොපමණද?,Single,ADD,NULL,NULL,700
වැටක කුරුල්ලන් 12 දෙනෙක් වසා සිටිති. තවත් කුරුල්ලන් 8 වැටට ගොඩ වෙති. වැටෙහි කුරුල්ලන් කී දෙනෙක් සිටීද?,Single,ADD,NULL,NULL,20
බොබී සතුව පොත් 142 ක් ඇත. ක්‍රිස්ටි සතුව පොත් 78 ක් ඇත. ක්‍රිස්ටිට වඩා බොබී සතුව  පොත් කීයක් තිබේද?,Single,SUB,NULL,NULL,64
බොබී ටොෆි කෑලි විසි හයක් 26 කෑවේය. ඉන්පසු දිනයේ ඔහු තවත් ටොෆි 17 ක් කෑවේය. බොබී කෑ මුලු ටොෆි ගණන කීයද,Single,ADD,NULL,NULL,43
සැන්ඩි සතුව සුරතල් මසුන් විසි හය 26 සිටියහ. ඇය තවත් මාළු හයක් 6 මිලදී ගත්තාය. සැන්ඩි සතුව දැන් සුරතල් මසුන් කීයක් සිටීද?,Single,ADD,NULL,NULL,32
පන්තියකට පුස්තකාලයෙන් පොත් පනස් හතරක් 54 ලැබුණ අතර පසුව පන්තියට තවත් පොත් විසිතුනක් 23 පුස්තකාලයෙන් ලැබුණි.  පන්තියට පුස්තකාලයෙන් පොත් කීයක් ලැබුණාද? ?,Single,ADD,NULL,NULL,77
ටීනා සතුව ඇපල් 4 ක් ඇත. ඈන් ඇයට තවත් 5 ක් දුන්නාය. ඇපල් පුඩිමක්  සෑදීමට ඇයට ඇපල් 10 ක් අවශ්‍යය. පුඩිමක් සෑදීම සඳහා තව  ඇපල් කොපමණ අවශ්‍යද,Double,ADD,SUB,NULL,1
සහන් රාත්‍රී ආහාරයට පෙර චොකලට් කැබලි  22 ක් සහ රාත්‍රී ආහාරයෙන් පසු තවත් 15 ක් කෑවේය. ඔහු චොකලට් කෑලි කීයක් කෑවාද?,Single,ADD,NULL,NULL,37
නිසලි මල් බඳුනකට මල් 5 ක් දැමූ අතර ඇගේ  මිතුරෙකු තව මල්  15 ක් සහ තවත් මිතුරෙකු මල් 17 ක් එකතු කළේ නම් බඳුනේ මල්  කීයක් තිබේද,Double,ADD,ADD,NULL,37
"ඉෂා සතුව පැන්සල්  12 ක් ඇත. ඇය තවත් පැන්සල් 12 ක්  මිලදී ගත්තේ නම්, ඇය සතුව පැන්සල් කීයක් තිබේද?",Single,ADD,NULL,NULL,24
ෂෙරීන් මහත්මියට සපත්තු කුට්ටම් 17 ක් ඇත. ඇය මේ අවුරුද්දේ තවත් සපත්තු කුට්ටම් 14 ක් මිලදී ගත්තාය.  ෂෙරීන් මහත්මියට ඇති මුලු සපත්තු කුට්ටම් ගණන කීයද,Single,ADD,NULL,NULL,31
ප්‍රියානි මහත්මිය සතුව ඇගේ මාළු ටැoකියේ මාළු 22 ක් ඇත. ඇගේ සහෝදරිය ඇයට තවත් මාළු 47 ක් දුන්නාය. මාළු ටැoකියේ දැන් මාළු කීයක් සිටීද?,Single,ADD,NULL,NULL,69
කවීන් සතුව රසකැවිලි 87 ක් තිබුණි. ඔහු ඩිලන්ට රසකැවිලි 28 ක් දුන්නේය. කවීන්ට රස කැවිලි කීයක් ඉතිරි වී ඇත්ද?,Single,SUB,NULL,NULL,59
ඇයේශා සතුව බිස්කට් 129 ක් තිබුණි. අමාලි සතුව බිස්කට් 140 ක් ඇත. ඇයේශා වඩා අමාලි  සතුව බිස්කට් කීයක් තිබේද?,Single,SUB,NULL,NULL,11
ඩැනි සතුව යම් පොත් ප්‍රමාණයක් තිබුණි. ඔහු රසල් හට පොත්  12 ක් දුන්නේය. දැන් ඩැනියෙල් සතුව ඇත්තේ පොත් 54 ක් පමණි. ඩැනි සතුව මුලදි පොත්  කීයක් තිබුණේද,Single,ADD,NULL,NULL,66
හශිනි  සැන්ඩ්විච් 15 ක් සහිත පිඟානක් මේසය මත තැබුවාය. ඇගේ සහෝදරිය ඉන් සැන්ඩ්විච් කිහිපයක් කෑවාය . දැන් ඇයගේ පිඟානේ සැන්ඩ්විච් 11 ක් ඇත. හශිනිගේ සහෝදරිය සැන්ඩ්විච්  කීයක් ආහාරයට ගෙන තිබේද,Single,SUB,NULL,NULL,4
"ඉසබෙලාගේ කොණ්ඩය අඟල් 18 ක් දිගය. ඇය කොණ්ඩය කැපීමෙන් පසු අඟල් 9 ක් දිග නම්, ඉසබෙලාගේ කොණ්ඩය කොපමණ ප්‍රමාණයක් කපා ඇත්ද?",Single,SUB,NULL,NULL,9
ඉසබෙලාගේ කොණ්ඩය අඟල් 18 ක් දිගය. වසර අවසාන වන විට ඇගේ කොණ්ඩය දිග අඟල් 24 කි. ඇයගේ කොණ්ඩය කොපමණ වැවී ඇත්ද?,Single,SUB,NULL,NULL,6
කුරුල්ලන් 14 දෙනෙකු ගසක වසා සිටියහ. තවත් කුරුල්ලන් 21 ක් ගසට පියාසර කළහ. ගසෙහි කුරුල්ලන් කී දෙනෙක් සිටීද,Single,ADD,NULL,NULL,35
සිනලිගේ  අම්මා සැන්ඩ්විච් 41ක් සෑදූ අතර පසන්ගේ තාත්තා සැන්ඩ්විච් 38 ක්  සෑදුවේය. ඔවුන් දෙදෙනාම සාදයක් සඳහා පාසලට සැන්ඩ්විච් ගෙන ආහ. ඔවුන් සතුව සැන්ඩ්විච් කීයක් තිබේද?,Single,ADD,NULL,NULL,79
ළමුන් 18 දෙනෙකු බස් රථයේ ගමන් කරමින් සිටියහ. බස් නැවතුම්පොළේදී තවත් ළමයින් කිහිප දෙනෙක් බස් රථයට ගොඩ වූහ. එවිට බස් රථයේ ළමුන් 25 ක් සිටියහ. බස් නැවතුම්පොළේ ළමයින් කීදෙනෙක් බස් රථයට නැග්ගාද?,Single,SUB,NULL,NULL,7
මිෂා සතුව ඩොලර් 34 කි ඇත. ඩොලර් 47 ක් ලබා ගැනීමට ඇයට තවත් ඩොලර් කීයක් උපයා ගත යුතුද?,Single,SUB,NULL,NULL,13
විවේක කාලයේදී ක්‍රීඩා පිටියේ ගැහැනු ළමයින් 28 ක් හා පිරිමි ළමුන් 35 ක් සිටියහ. ක්‍රීඩා පිටියේ ළමයින් කී දෙනෙක් සිටියාද?,Single,ADD,NULL,NULL,63
ගොවියාගේ කෙතේ ගිරවුන් 51 ක් සිටියහ.  ගිරවුන් 28 දෙනෙක් පියාසර කළහ. ගිරවුන් කී දෙනෙක් කෙතේ ඉතිරි වී ඇත්ද?,Single,SUB,NULL,NULL,23
සත්ව උද්‍යානයක අලියෙකුට ආහාරය සඳහා රටකජු 407 ක් ලබා දී තිබුණ අතර ඇය එයින් 129 ක් ආහාරයට ගෙන තිබුණි . අලියා කොපමණ රටකජු ප්‍රමාණයක් ඉතිරි කර තිබේද?,Single,SUB,NULL,NULL,278
පියුමි කූඩයේ වෙරළු 42 ක් තිබුණි. ඇය තවත් වෙරළු 78 ක් ගෙවත්තෙන් ඇහිද ගත්තාය. කූඩයේ තිබූ මුලු වෙරළු  ගණන කීයක් ද,Single,ADD,NULL,NULL,120
බොබී සතුව පොත් 142 ක් ඇත. ක්‍රිස්ටි සතුව පොත් 78 ක් ඇත. ක්‍රිස්ටිට වඩා බොබී සතුව තවත් පොත් කීයක් තිබේද?,Single,SUB,NULL,NULL,136
ටොමීගේ උපන්දින සාදයේදී බැලූන් කිහිපයක් තිබුණි. ඔහුගේ මව තවත් බැලූන් 34 ක් එකතු කළාය. එවිට සාදයෙහි  බැලූන් 60 ක් තිබුණි. සාදය  ආරම්භයේදී බැලූන් කීයක් තිබුණාද?,Single,SUB,NULL,NULL,26
පාපන්දු පිටියේ ළමයින් 14 දෙනෙක් සිටියා. තවත්  ළමයින් 22 ක් සෙල්ලම් කිරීමට පැමිණියහ . දැන් පාපන්දු පිටියේ ළමයින් කී දෙනෙක් සිටීද?,Single,ADD,NULL,NULL,36
නලීන්  සතුව මාළු 89 ක් ඇත. නමුත් රොගයක් වැළදී ඉන් 32 ක් මිය යයි. දැන් මාළු කීයක් ඉතිරිව තිබේද?,Single,SUB,NULL,NULL,57
"ගයාන් සතුව කමිස 23 ක් ඇත. 6ක් නිල් පාට වන අතර , අනෙක් ඒවා කොළ පාටය. ගයාන් සතුව කොළ පාට කමිස කීයක් තිබේද?",Single,SUB,NULL,NULL,17
සිනලි සතුව රස කැවිලි  41 ක් තිබුණි. ඇය උදේ රස කැවිලි 6ක් ද දහවල් තවත් රස කැවිලි 12ක් ද කෑවා ය.  රස කැවිලි කීයක් ඉතිරිව තිබේද?,Double,ADD,SUB,NULL,23
බිනර සතුව පැන්සල් 39 ක් ඇත. ඔහු මිතුරෙකුට පැන්සල් 18 ක් ලබා දෙයි. ඔහු තවත් පැන්සල් 22 ක් මිලදී ගනී. බිනර සතුව දැන් පැන්සල් කීයක් තිබේද?,Double,ADD,SUB,NULL,43
කසුනි සතුව ඇපල් 56 ක් තිබුණි. ඇපල් 105 ක් ලබා ගැනීමට කසුනිට තවත් ඇපල් කීයක් අවශ්‍යද?,Single,SUB,NULL,NULL,49
ජෝන් සතුව පැන්සල් 142 ක් තිබුණි. ඔහු ඩයනාට පැන්සල් 31 ක් දුන්නේය. ජෝන් සතුව පැන්සල් කීයක් ඉතිරිව තිබේද? ?,Single,SUB,NULL,NULL,111
නිලු මුද්දර එකතු කරයි. ඇය සතුව මුද්දර 304 ක් තිබුණි. ඇය සිය මුද්දර කිහිපයක් ජෙසිකා ට ලබා දුන් අතර දැන් ඇය සතුව  මුද්දර 276 ක් ඉතිරිව ඇත. නිලු ජෙසිකාට මුද්දර කීයක් දුන්නාද?,Single,SUB,NULL,NULL,28
ක්‍රීඩා පිටියේ පිරිමි ළමයින් 40 ක් හා ගැහැණු ළමයින් කිහිප දෙනෙක් සිටිති. ක්‍රීඩා පිටියේ සිටි  මුළු ළමුන් ගණන 117 කි.  ක්‍රීඩා පිටියේ සිටි ගැහැණු ළමයින් ගණන කීයද,Single,SUB,NULL,NULL,77
පසන් සතුව චොකලට් 35 ක් තිබුණි. ඔහු ඒවායින් 6 ක් කෑවේය. පසන්ට දැන් චොකලට් කීයක් ඉතිරි වී තිබේද?,Single,SUB,NULL,NULL,29
ඊෂා සතුව පොත් 58 ක් ඇත. 19 ක් අධ්‍යපන පොත්  වන අතර අනෙක් ඒවා නව කතා පොත්වේ. ඊෂා සතුව නව කතා පොත් කීයක්  තිබේද?,Single,SUB,NULL,NULL,39
ජේම්ස් සතුව බැලූන් 232 ක් ඇත. ඈන්ට බැලූන් 101 ක් ඇත. ජේම්ස්ට ඈන්ට වඩා බැලූන් කීයක් තිබේද?,Single,SUB,NULL,NULL,131
"ජෝ සතුව සෙල්ලම් කාර් පනහක්  50  තිබුණි. ඔහුට තවත් කාර් දොළහක් 12 ලැබුනේ නම්, එවිට ඔහුට කාර් කීයක් තිබේද?",Single,ADD,NULL,NULL,62
මරියා සතුව පෑන් විසිපහක් 25 තිබුණි. ටොමී ඇයට තවත් පෑන් 16 ක් දුන්නේය. ලුයිස් ඇයට තවත් පෑන් 20 දුන්නේය. මරියා සතුව පෑන් කීයක් තිබේද?,Double,ADD,ADD,NULL,61
රෝසි සතුව මල් 67 තිබුණි. අරුණ ඇයට තවත් මල් කිහිපයක් දුන්නේය. දැන් රෝසි සතුව මල් අනූවක් 90 ඇත. අරුණ රෝසිට මල් කීයක් දුන්නාද?,Single,SUB,NULL,NULL,23
රතු ඇපල් හතක් සහ කොළ ඇපල් දෙකක් කූඩයේ ඇත. කූඩයේ ඇපල් කීයක් තිබේද?,Single,ADD,NULL,NULL,9
එලන්ට මැරින්ට වඩා බෝල හයක් තිබේ. මැරින්ට බෝල නවයක් තිබේ. එලන්ට බෝල කීයක් තිබේද?,Single,ADD,NULL,NULL,15
ජැනට්ට දොඩම් නවයක් ද ෂැරන්ට දොඩම් හතක් ද ඇත. ජැනට් සහ ෂැරොන් සතුව දොඩම් කීයක් තිබේද?,Single,ADD,NULL,NULL,16
ඇලන්ට සතුව චොකලට් දෙකක් සහ ජේක්ට සතුව චොකලට් හතරක් ඇත. ඇලන් සහ ජේක් සතුව  චොකලට් කීයක් තිබේද?,Single,ADD,NULL,NULL,6
අමිල්ට ජයනිට  වඩා ඇපල් පහක් තිබේ. ජයනි සතුව ඇපල් නවයක් ඇත. අමිල්ට ඇපල් කීයක් තිබේද?,Single,ADD,NULL,NULL,14
බ්‍රයන් සතුව පෝල්ට වඩා අඹ ගෙඩි  තුනක් අඩුය. පෝල්ට සතුව අඹ ගෙඩි  හතක් තිබේ. බ්‍රයන් සතුව අඹ ගෙඩි කීයක් තිබේද?,Single,SUB,NULL,NULL,4
කූඩයක  බෝල  හතක්  ඇත. කූඩයට තවත් බෝල එකතු කරන ලදී. දැන් බෝල 13 ක් ඇත. කූඩයට බෝල කීයක් එකතු කළාද?,Single,SUB,NULL,NULL,6
අකිල සතුව මනෝජ්ට වඩා දොඩම් පහක් තිබේ. මනෝජ් දොඩම් දෙකක් තිබේ. අකිල  සතුව දොඩම් කීයක් තිබේද?,Single,ADD,NULL,NULL,7
කූඩයක දොඩම් කිහිපයක් තිබුණි. දොඩම් පහක්  කූඩයෙන් ගත් අතර දැන් දොඩම් තුනක් තිබේ.  දොඩම් ගැනීමට පෙර කූඩයේ දොඩම් කීයක් තිබුණාද?,Single,ADD,NULL,NULL,8
කූඩයක ඇපල් 16ක් ඇත. 5 ක් රතු වන අතර අනෙක් ඒවා කොළ පාට ය.   කොළ පාටද ඇපල් කීයක් තිබේද,Single,SUB,NULL,NULL,11
කසුන් සතුව නිශාන්ට වඩා 6ක් අඩුවෙන් ඇපල් ඇත. නිශාන් සතුව ඇපල් 13 ක් ඇත. කසුන් සතුව ඇපල් කීයක් තිබේද?,Single,SUB,NULL,NULL,7
බෝල 20 ක් කූඩයේ ඇත. ඉන් 15ක් රතු සහ අනෙක් ඒවා කොළ පාට ය. බෝල කීයක් කොළ පාටද?,Single,SUB,NULL,NULL,5
පියුමි සතුව පෑන් 4ක් ඇත. ජෙසිකා  සතුව පෑන්  හතක් ඇත. පියුමි ට  වඩා ජෙසිකා සතුව පෑන් කීයක් ඇතිද?,Single,SUB,NULL,NULL,3
සහන් ගේ මුද්දර එකතුවෙහි මුද්දර 72 ක් තිබුණි. ඉන්  මුද්දර 12 ක්  නැති වුනි. ඔහුට දැන් මුද්දර කීයක් තිබේද? ?,Single,SUB,NULL,NULL,60
මාලන් සතුව  සිප්පි කටු  19 ක් ඇත.  මුලු සිප්පි කටු ගණන 25 ක් තිබීමට ඔහුට තවත් සිප්පි කටු  කීයක් අවශ්‍යද?,Single,SUB,NULL,NULL,6
සාදයක  බැලූන් 17 ක් එල්ලා  ඇත. බැලූන් 8 ක් රතු වන අතර අනෙක් ඒවා කොළ පාටය. සාදයේ කොළ බැලූන් කීයක් තිබේද? ?,Single,SUB,NULL,NULL,9
රාක්කයක පොත් 38 ක් ඇත. මාලි  තවත් පොත් 10 ක් රාක්කයේ තැබීය. රාක්කයේ පොත් කීයක් තිබේද? ?,Single,ADD,NULL,NULL,48
මී මැස්සෙකුට කකුල් 6 ක් ඇත. මී මැස්සන් 8 දෙනෙකුට  කකුල් කීයක් තිබේද?,Single,MUL,NULL,NULL,48
හිල්ඩා  මහත්මිය රුපියල් 90 කට අයිස්ක්‍රීම් එකක්  මිලදී ගත්තාය. අයිස්ක්‍රීම්  2 ක් සඳහා කොපමණ මුදලක් වැය වේද?,Single,MUL,NULL,NULL,180
නිමාලිට  ඇගේ වත්ත වටා මායිමක් සෑදීමට අවශ්‍යය වේ. ඒ සඳහා ඇයට ගඩොල්  125 ක් අවශ්‍යය. ඇය සතුව ගඩොල් 64 ක් ඇත.  ඇයට තවත් ගඩොල් කීයක් අවශ්‍ය වේද?,Single,SUB,NULL,NULL,61
කසුනි ට  වළලු 38 ක් තිබුණි. ඇයට එයින් 15 ක් අහිමි විය. ඇය වළලු කීයක් ඉතිරි වී ඇත්ද?,Single,SUB,NULL,NULL,23
පාපන්දු තරඟයකදී  සමිත  ලකුණු 42 ක් රැස් කළේය. මලිත්  ලකුණු 21 ක් රැස් කළේය. සමිත මලිත් ට වඩා ලකුණු  කීයක් ලබා ඇත්ද?,Single,SUB,NULL,NULL,21
අමල් සතුව රුපියල් 50 ක් තිබුණි. ඔහු දොඩම්  ගෙඩියක් මිලදී ගත් පසු  රුපියල් 8ක් ඉතිරි වුනි. ඔහුට කොපමණ වෙනසක් ලැබේද?,Single,SUB,NULL,NULL,42
මාලන් ගේ ගෙවත්තෙ  ගස් 13 ක් ඇත. ඔහු තවත් 12 ක් රෝපණය කළහොත් ඔහුට ගස් කීයක් තිබේද?,Single,ADD,NULL,NULL,25
බෝට්ටු 5 ක් ගඟක ගමන්  කරයි. සෑම බෝට්ටුවකම පුද්ගලයින් 3 දෙනෙකු සිටී.  බෝට්ටුවල සිටින මුලු මිනිසුන් ගණන  කීයද   ?,Single,MUL,NULL,NULL,15
"නිමල්  මිතුරන් සඳහා සැන්ඩ්විච් සෑදූවේය. ඔහුට මිතුරන් 4 දෙනෙකු සිටින අතර  ඔහු එක් එක් කෙනාට සැන්ඩ්විච් 3 ක් සෑදුවා නම්, ඔහු සැන්ඩ්විච් කීයක් සෑදුවාද?",Single,MUL,NULL,NULL,12
දිලිනි දොඩම් බීම  සෑදූ අතර ඇය දොඩම් බීම  වීදුරුවකට දොඩම් ගෙඩි  2 ක් භාවිතා කර බීම වීදුරු 6 ක් සාදා ඇත්නම් ඔහු දොඩම් කීයක් භාවිතා කළාද?,Single,MUL,NULL,NULL,12
"රුවනි  අතුරුපස සඳහා කේක් සෑදූවාය. ඇය කේක්  වර්ග  7 කින්  කට්ටල 7 ක් සාදා ඇති අතර සෑම කට්ටලයකම  කේක් කෑලි 6 ක් තිබේ නම්, රුවනි විසින්  කේක් කෑලි කීයක් පිළියෙළ කර ඇත්ද?",Single,MUL,NULL,NULL,42
රුවන් සතුව ටොෆී  15 ක් ඇත. සෑම බෑගයකම සමාන ටොෆී සංඛ්‍යාවක් ලබෙන ලෙස ඒවා බෑග් 5 කට දැමීමට ඔහුට අවශ්‍යය.  බෑගයක ඇති ටොෆි ගණන කීයද,Single,DIV,NULL,NULL,3
කඩයක  චොකලට් පෙට්ටි 6 ක් ඇත. සෑම පෙට්ටියකම කෑලි 500 ක් ඇත. පෙට්ටි 6 තුළ කෑලි කීයක් තිබේද?,Single,MUL,NULL,NULL,3000
මිතුරන් 6 දෙනෙකු අතර පැන්සල් 36 ක් බෙදා ගැනීමට ඔබට අවශ්‍යය. සෑම මිතුරෙකුටම කීයක් ලැබේද?,Single,DIV,NULL,NULL,6
මාලිනී කේක් 18 ක් මිලදී ගත්තාය . ඇයගේ  දරුවන් තිදෙනාට එකම ප්‍රමාණයක් ලැබෙන පරිදි ඇය  කේක් බෙදා දෙයි. සෑම දරුවෙකුටම කේක් කීයක් ලැබේද?,Single,DIV,NULL,NULL,6
ජෙසීගේ කාමරය අඩි 12 ක් දිග සහ පළල අඩි 8 කි. පොලොවට කාපට්  ආවරණය කිරීමට ඇයට කොපමණ කාපට් අවශ්‍යද?,Single,MUL,NULL,NULL,86
ටී ෂර්ට් එකක් සෑදීමට රෙදි යාර 4 ක් අවශ්‍ය වේ. අඩි 60 කින් ටී ෂර්ට් කීයක් සෑදිය හැකිද?,Single,DIV,NULL,NULL,15
කසුන්ගේ  මෝටර් රථය තෙල්  ගැලුම් එකකට සැතපුම් 20 ක් ධාවනය කල හැක. තෙල්  ගැලුම් 5 කින් සැතපුම් කීයක් ධාවනය කළ හැකිද?,Single,MUL,NULL,NULL,100
